x_map,y_map,v_target,kappa,s
0.7120,-2.5311,6.5000,0.0037,6.6396
0.7119,-2.6401,6.5000,0.0041,6.7485
0.7120,-2.7489,6.5000,0.0029,6.8573
0.7120,-2.8578,6.5000,0.0027,6.9661
0.7121,-2.9667,6.5000,0.0025,7.0750
0.7122,-3.0756,6.5000,0.0021,7.1838
0.7123,-3.1844,6.5000,0.0015,7.2927
0.7125,-3.2932,6.5000,0.0009,7.4015
0.7126,-3.4021,6.5000,0.0007,7.5104
0.7128,-3.5109,6.5000,0.0000,7.6192
0.7130,-3.6198,6.5000,0.0000,7.7281
0.7131,-3.7286,6.5000,0.0000,7.8369
0.7133,-3.8375,6.5000,0.0003,7.9458
0.7135,-3.9463,6.5000,0.0008,8.0546
0.7136,-4.0552,6.5000,0.0012,8.1635
0.7138,-4.1640,6.5000,0.0005,8.2723
0.7139,-4.2729,6.5000,0.0013,8.3811
0.7140,-4.3817,6.5000,0.0010,8.4900
0.7141,-4.4906,6.5000,0.0012,8.5988
0.7142,-4.5994,6.5000,0.0011,8.7077
0.7143,-4.7082,6.5000,0.0012,8.8165
0.7144,-4.8170,6.5000,0.0010,8.9254
0.7144,-4.9258,6.5000,0.0009,9.0342
0.7145,-5.0347,6.5000,0.0006,9.1431
0.7145,-5.1435,6.5000,0.0004,9.2519
0.7145,-5.2524,6.5000,0.0004,9.3608
0.7146,-5.3612,6.5000,0.0005,9.4696
0.7146,-5.4701,6.5000,0.0005,9.5785
0.7146,-5.5789,6.5000,0.0002,9.6873
0.7146,-5.6878,6.5000,0.0001,9.7961
0.7146,-5.7966,6.5000,0.0003,9.9050
0.7146,-5.9055,6.5000,0.0002,10.0138
0.7147,-6.0143,6.5000,0.0000,10.1227
0.7147,-6.1231,6.5000,0.0000,10.2315
0.7147,-6.2320,6.5000,0.0000,10.3404
0.7147,-6.3408,6.5000,0.0000,10.4492
0.7147,-6.4497,6.5000,0.0000,10.5581
0.7147,-6.5585,6.5000,0.0000,10.6669
0.7147,-6.6674,6.5000,0.0001,10.7758
0.7147,-6.7762,6.5000,0.0003,10.8846
0.7147,-6.8851,6.5000,0.0002,10.9935
0.7147,-6.9939,6.5000,0.0001,11.1023
0.7147,-7.1028,6.5000,0.0004,11.2111
0.7147,-7.2116,6.5000,0.0000,11.3200
0.7147,-7.3204,6.5000,0.0000,11.4288
0.7147,-7.4293,6.5000,0.0000,11.5377
0.7147,-7.5381,6.5000,0.0000,11.6465
0.7147,-7.6470,6.5000,0.0000,11.7554
0.7147,-7.7558,6.5000,0.0000,11.8642
0.7147,-7.8647,6.5000,0.0000,11.9731
0.7146,-7.9735,6.5000,0.0000,12.0819
0.7146,-8.0824,6.5000,0.0000,12.1908
0.7146,-8.1912,6.5000,0.0000,12.2996
0.7146,-8.3001,6.4826,0.0000,12.4084
0.7146,-8.4089,6.4354,0.0000,12.5173
0.7146,-8.5178,6.3879,0.0000,12.6261
0.7146,-8.6266,6.3400,0.0000,12.7350
0.7146,-8.7354,6.2917,0.0005,12.8438
0.7146,-8.8443,6.2431,0.0000,12.9527
0.7146,-8.9531,6.1941,0.0000,13.0615
0.7146,-9.0620,6.1447,0.0000,13.1704
0.7146,-9.1708,6.0949,0.0005,13.2792
0.7146,-9.2797,6.0447,0.0001,13.3881
0.7146,-9.3885,5.9940,0.0000,13.4969
0.7146,-9.4974,5.9430,0.0000,13.6058
0.7146,-9.6062,5.8915,0.0000,13.7146
0.7146,-9.7151,5.8395,0.0000,13.8234
0.7146,-9.8239,5.7871,0.0000,13.9323
0.7146,-9.9328,5.7342,0.0000,14.0411
0.7145,-10.0416,5.6808,0.0000,14.1500
0.7145,-10.1504,5.6269,0.0000,14.2588
0.7145,-10.2593,5.5724,0.0000,14.3677
0.7145,-10.3681,5.5175,0.0000,14.4765
0.7145,-10.4770,5.4620,0.0000,14.5854
0.7145,-10.5858,5.4059,0.0000,14.6942
0.7145,-10.6947,5.3492,0.0000,14.8031
0.7145,-10.8035,5.2919,0.0003,14.9119
0.7145,-10.9124,5.2340,0.0003,15.0208
0.7145,-11.0212,5.1755,0.0003,15.1296
0.7145,-11.1301,5.1162,0.0003,15.2384
0.7145,-11.2389,5.0563,0.0000,15.3473
0.7145,-11.3478,4.9957,0.0000,15.4561
0.7145,-11.4566,4.9343,0.0000,15.5650
0.7145,-11.5654,4.8721,0.0000,15.6738
0.7145,-11.6743,4.8092,0.0000,15.7827
0.7145,-11.7831,4.7454,0.0000,15.8915
0.7145,-11.8920,4.6807,0.0000,16.0004
0.7144,-12.0008,4.6151,0.0000,16.1092
0.7144,-12.1097,4.5486,0.0000,16.2181
0.7144,-12.2185,4.4811,0.0000,16.3269
0.7144,-12.3274,4.4126,0.0000,16.4358
0.7144,-12.4362,4.3430,0.0000,16.5446
0.7144,-12.5451,4.2722,0.0000,16.6534
0.7144,-12.6539,4.2003,0.0001,16.7623
0.7144,-12.7628,4.1271,0.0004,16.8711
0.7144,-12.8716,4.0525,0.0005,16.9800
0.7144,-12.9804,3.9766,0.0006,17.0888
0.7144,-13.0893,3.8992,0.0014,17.1977
0.7143,-13.1981,3.8203,0.0026,17.3065
0.7143,-13.3070,3.7397,0.0049,17.4154
0.7142,-13.4157,3.6572,0.0054,17.5242
0.7140,-13.5246,3.5729,0.0026,17.6331
0.7138,-13.6334,3.4866,0.0046,17.7419
0.7136,-13.7423,3.3981,0.0142,17.8508
0.7136,-13.8513,3.3072,0.0270,17.9596
0.7139,-13.9605,3.2137,0.0412,18.0684
0.7148,-14.0698,3.1174,0.0583,18.1773
0.7163,-14.1792,3.0181,0.1054,18.2861
0.7191,-14.2894,2.9153,0.2005,18.3950
0.7243,-14.4004,2.8088,0.3007,18.5038
0.7332,-14.5119,2.6982,0.4011,18.6127
0.7471,-14.6239,2.5827,0.5054,18.7215
0.7674,-14.7357,2.4619,0.6186,18.8304
0.7954,-14.8470,2.3348,0.7436,18.9392
0.8326,-14.9569,2.2004,0.9259,19.0481
0.8815,-15.0640,2.0573,1.1341,19.1569
0.9439,-15.1656,1.9463,1.2671,19.2658
1.0205,-15.2585,1.8261,1.4395,19.3746
1.1116,-15.3392,1.7371,1.5908,19.4834
1.2169,-15.4040,1.6054,1.8625,19.5923
1.3340,-15.4467,1.6219,1.8248,19.7011
1.4559,-15.4654,1.7410,1.5837,19.8100
1.5776,-15.4629,1.8305,1.4325,19.9188
1.6961,-15.4419,1.9391,1.2766,20.0277
1.8095,-15.4049,2.0510,1.1411,20.1365
1.9164,-15.3546,2.1581,1.0306,20.2454
2.0161,-15.2934,2.3044,0.8397,20.3542
2.1087,-15.2241,2.4420,0.7326,20.4631
2.1948,-15.1481,2.5723,0.6325,20.5719
2.2747,-15.0670,2.6962,0.5367,20.6807
2.3495,-14.9821,2.8147,0.4476,20.7896
2.4194,-14.8941,2.9284,0.3642,20.8984
2.4854,-14.8041,3.0379,0.2893,21.0073
2.5482,-14.7124,3.1435,0.2252,21.1161
2.6085,-14.6198,3.2458,0.1711,21.2250
2.6668,-14.5263,3.3449,0.1257,21.3338
2.7235,-14.4324,3.4411,0.0888,21.4427
2.7794,-14.3381,3.5347,0.0585,21.5515
2.8344,-14.2438,3.6259,0.0323,21.6604
2.8890,-14.1494,3.7149,0.0058,21.7692
2.9433,-14.0552,3.8018,0.0200,21.8781
2.9979,-13.9613,3.8867,0.0466,21.9869
3.0527,-13.8679,3.9698,0.0698,22.0957
3.1083,-13.7751,4.0513,0.0900,22.2046
3.1645,-13.6829,4.1311,0.1046,22.3134
3.2218,-13.5915,4.2094,0.1166,22.4223
3.2802,-13.5009,4.2319,0.1238,22.5311
3.3398,-13.4111,4.1815,0.1286,22.6400
3.4006,-13.3222,4.1290,0.1309,22.7488
3.4627,-13.2342,4.0743,0.1323,22.8577
3.5261,-13.1471,4.0172,0.1324,22.9665
3.5907,-13.0609,3.9579,0.1327,23.0754
3.6565,-12.9757,3.8960,0.1331,23.1842
3.7235,-12.8914,3.8315,0.1339,23.2931
3.7917,-12.8081,3.7641,0.1315,23.4019
3.8612,-12.7258,3.6939,0.1324,23.5107
3.9319,-12.6446,3.6204,0.1111,23.6196
4.0039,-12.5637,3.5437,0.0357,23.7284
4.0766,-12.4825,3.4633,0.0701,23.8373
4.1495,-12.4002,3.3790,0.1758,23.9461
4.2211,-12.3158,3.2906,0.2762,24.0550
4.2909,-12.2286,3.1977,0.3729,24.1638
4.3575,-12.1379,3.0845,0.4683,24.2727
4.4199,-12.0433,2.9670,0.5635,24.3815
4.4767,-11.9444,2.8446,0.6575,24.4904
4.5267,-11.8409,2.7168,0.7485,24.5992
4.5684,-11.7330,2.5826,0.8325,24.7081
4.6003,-11.6210,2.4411,0.9395,24.8169
4.6208,-11.5054,2.3614,1.0040,24.9257
4.6286,-11.3884,2.4141,0.9606,25.0346
4.6242,-11.2715,2.4483,0.9341,25.1434
4.6079,-11.1561,2.5550,0.8577,25.2523
4.5780,-11.0444,2.6999,0.7496,25.3611
4.5395,-10.9366,2.8375,0.6443,25.4700
4.4938,-10.8326,2.9687,0.5494,25.5788
4.4425,-10.7324,3.0943,0.4627,25.6877
4.3864,-10.6356,3.2151,0.3835,25.7965
4.3267,-10.5418,3.3314,0.3121,25.9054
4.2642,-10.4504,3.4438,0.2503,26.0142
4.1994,-10.3612,3.5527,0.1986,26.1231
4.1329,-10.2737,3.6584,0.1544,26.2319
4.0652,-10.1875,3.7610,0.1173,26.3407
3.9964,-10.1024,3.8610,0.0855,26.4496
3.9270,-10.0181,3.9584,0.0580,26.5584
3.8571,-9.9343,4.0535,0.0304,26.6673
3.7871,-9.8510,4.1463,0.0070,26.7761
3.7171,-9.7676,4.2372,0.0555,26.8850
3.6505,-9.6818,4.3262,0.0997,26.9938
3.5848,-9.5955,4.4133,0.1354,27.1027
3.5205,-9.5083,4.4988,0.1641,27.2115
3.4578,-9.4201,4.5827,0.1871,27.3204
3.3970,-9.3306,4.6651,0.2057,27.4292
3.3382,-9.2398,4.7460,0.2227,27.5380
3.2816,-9.1477,4.7782,0.2378,27.6469
3.2275,-9.0542,4.7032,0.2511,27.7557
3.1760,-8.9593,4.6270,0.2615,27.8646
3.1272,-8.8629,4.5560,0.2697,27.9734
3.0812,-8.7652,4.5198,0.2741,28.0823
3.0382,-8.6663,4.4994,0.2765,28.1911
2.9982,-8.5660,4.5113,0.2751,28.3000
2.9612,-8.4646,4.5949,0.2617,28.4088
2.9271,-8.3621,4.6770,0.2330,28.5177
2.8956,-8.2587,4.7343,0.2067,28.6265
2.8664,-8.1545,4.7894,0.1903,28.7354
2.8393,-8.0497,4.8425,0.1767,28.8442
2.8142,-7.9443,4.8936,0.1657,28.9530
2.7912,-7.8384,4.9428,0.1570,29.0619
2.7698,-7.7322,4.9902,0.1479,29.1707
2.7501,-7.6257,5.0358,0.1383,29.2796
2.7321,-7.5188,5.0796,0.1285,29.3884
2.7156,-7.4116,5.1218,0.1201,29.4973
2.7004,-7.3042,5.1625,0.1111,29.6061
2.6866,-7.1966,5.2015,0.1034,29.7150
2.6739,-7.0889,5.2392,0.0948,29.8238
2.6624,-6.9809,5.2753,0.0881,29.9327
2.6519,-6.8728,5.3100,0.0813,30.0415
2.6424,-6.7647,5.3432,0.0747,30.1504
2.6337,-6.6564,5.4040,0.0691,30.2592
2.6258,-6.5480,5.4641,0.0645,30.3680
2.6187,-6.4396,5.5235,0.0606,30.4769
2.6124,-6.3311,5.5823,0.0569,30.5857
2.6067,-6.2226,5.6405,0.0538,30.6946
2.6017,-6.1141,5.6981,0.0514,30.8034
2.5972,-6.0055,5.7552,0.0488,30.9123
2.5933,-5.8969,5.8116,0.0468,31.0211
2.5900,-5.7883,5.8675,0.0452,31.1300
2.5872,-5.6796,5.9229,0.0436,31.2388
2.5849,-5.5709,5.8839,0.0429,31.3477
2.5831,-5.4622,5.8318,0.0427,31.4565
2.5818,-5.3535,5.7793,0.0421,31.5654
2.5811,-5.2448,5.7264,0.0420,31.6742
2.5808,-5.1361,5.6729,0.0430,31.7830
2.5810,-5.0273,5.6189,0.0440,31.8919
2.5818,-4.9187,5.5644,0.0450,32.0007
2.5831,-4.8100,5.5094,0.0480,32.1096
2.5849,-4.7013,5.4538,0.0571,32.2184
2.5875,-4.5927,5.3976,0.0698,32.3273
2.5908,-4.4841,5.3408,0.0786,32.4361
2.5951,-4.3757,5.2834,0.0846,32.5450
2.6004,-4.2673,5.2254,0.0890,32.6538
2.6067,-4.1589,5.1668,0.0926,32.7627
2.6141,-4.0506,5.1075,0.1000,32.8715
2.6227,-3.9425,5.0474,0.1217,32.9804
2.6327,-3.8345,4.9867,0.1475,33.0892
2.6445,-3.7268,4.9252,0.1700,33.1980
2.6582,-3.6195,4.8629,0.1873,33.3069
2.6741,-3.5124,4.7998,0.1999,33.4157
2.6923,-3.4058,4.7359,0.2106,33.5246
2.7130,-3.2997,4.6711,0.2190,33.6334
2.7362,-3.1941,4.6054,0.2263,33.7423
2.7619,-3.0891,4.5825,0.2286,33.8511
2.7904,-2.9847,4.6327,0.2237,33.9600
2.8212,-2.8811,4.6476,0.2222,34.0688
2.8546,-2.7783,4.6304,0.2239,34.1777
2.8906,-2.6763,4.6002,0.2268,34.2865
2.9289,-2.5753,4.5515,0.2317,34.3954
2.9698,-2.4752,4.5337,0.2335,34.5042
3.0133,-2.3763,4.5917,0.2168,34.6130
3.0591,-2.2783,4.5248,0.1953,34.7219
3.1071,-2.1812,4.4569,0.1788,34.8307
3.1569,-2.0851,4.3880,0.1678,34.9396
3.2085,-1.9898,4.3180,0.1623,35.0484
3.2646,-1.8972,4.2468,0.1587,35.1573
3.3224,-1.8055,4.1745,0.1576,35.2661
3.3815,-1.7150,4.1008,0.1568,35.3750
3.4424,-1.6255,4.0258,0.1554,35.4838
3.5046,-1.5371,3.9494,0.1542,35.5927
3.5683,-1.4497,3.8714,0.1536,35.7015
3.6334,-1.3635,3.7919,0.1534,35.8103
3.6999,-1.2785,3.7107,0.1540,35.9192
3.7678,-1.1946,3.6276,0.1531,36.0280
3.8371,-1.1118,3.5426,0.1463,36.1369
3.9077,-1.0301,3.4555,0.1134,36.2457
3.9795,-0.9491,3.3661,0.0308,36.3546
4.0521,-0.8676,3.2743,0.0764,36.4634
4.1246,-0.7850,3.1799,0.1808,36.5723
4.1960,-0.7001,3.0826,0.2802,36.6811
4.2626,-0.6105,2.9821,0.3760,36.7900
4.3260,-0.5175,2.8780,0.4706,36.8988
4.3850,-0.4207,2.7701,0.5634,37.0077
4.4382,-0.3198,2.6578,0.6536,37.1165
4.4845,-0.2148,2.5406,0.7393,37.2253
4.5224,-0.1055,2.4176,0.8163,37.3342
4.5506,0.0074,2.2881,0.9168,37.4430
4.5676,0.1231,2.2334,0.9623,37.5519
4.5723,0.2400,2.2815,0.9222,37.6607
4.5653,0.3564,2.3286,0.8852,37.7696
4.5474,0.4710,2.4448,0.8031,37.8784
4.5197,0.5830,2.5749,0.6942,37.9873
4.4838,0.6916,2.6987,0.5918,38.0961
4.4413,0.7969,2.8171,0.5024,38.2050
4.3934,0.8992,2.9308,0.4233,38.3138
4.3413,0.9985,3.0401,0.3545,38.4227
4.2856,1.0952,3.1457,0.2960,38.5315
4.2270,1.1897,3.2479,0.2489,38.6403
4.1661,1.2824,3.3469,0.2115,38.7492
4.1032,1.3734,3.4431,0.1820,38.8580
4.0387,1.4628,3.5366,0.1573,38.9669
3.9728,1.5511,3.6278,0.1355,39.0757
3.9057,1.6381,3.7167,0.1157,39.1846
3.8376,1.7243,3.8036,0.0979,39.2934
3.7687,1.8095,3.8885,0.0808,39.4023
3.6991,1.8940,3.9716,0.0659,39.5111
3.6291,1.9779,4.0529,0.0499,39.6200
3.5586,2.0614,4.1327,0.0328,39.7288
3.4879,2.1445,4.2110,0.0143,39.8377
3.4173,2.2273,4.2878,0.0059,39.9465
3.3468,2.3101,4.2477,0.0260,40.0553
3.2767,2.3929,4.1753,0.0461,40.1642
3.2070,2.4759,4.1017,0.0664,40.2730
3.1381,2.5593,4.0267,0.0851,40.3819
3.0700,2.6432,3.9503,0.1046,40.4907
3.0030,2.7278,3.8724,0.1194,40.5996
2.9373,2.8131,3.7929,0.1303,40.7084
2.8727,2.8993,3.7116,0.1402,40.8173
2.8095,2.9864,3.6286,0.1464,40.9261
2.7478,3.0744,3.5436,0.1420,41.0350
2.6873,3.1635,3.4565,0.1296,41.1438
2.6281,3.2535,3.3672,0.1108,41.2527
2.5699,3.3445,3.2754,0.0880,41.3615
2.5123,3.4362,3.1810,0.0519,41.4703
2.4551,3.5285,3.0837,0.0061,41.5792
2.3977,3.6213,2.9833,0.0478,41.6880
2.3396,3.7142,2.8793,0.1403,41.7969
2.2795,3.8070,2.7714,0.2531,41.9057
2.2163,3.8989,2.6592,0.3641,42.0146
2.1490,3.9890,2.5420,0.4783,42.1234
2.0764,4.0763,2.4191,0.6030,42.2323
1.9975,4.1594,2.2897,0.7409,42.3411
1.9111,4.2368,2.1525,0.8960,42.4500
1.8160,4.3064,2.0059,1.1930,42.5588
1.7112,4.3642,1.9023,1.3265,42.6676
1.5979,4.4066,1.7929,1.4932,42.7765
1.4780,4.4304,1.7031,1.6548,42.8853
1.3540,4.4325,1.5839,1.9133,42.9942
1.2310,4.4086,1.5695,1.9485,43.1030
1.1165,4.3599,1.6882,1.6842,43.2119
1.0145,4.2922,1.7690,1.5338,43.3207
0.9301,4.2136,1.8732,1.3679,43.4296
